claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name
77,1907 Panic,crisis,"the vinita daily chieftain (vinita, indian territory [okla.]) 1902-1913",oklahoma,1907-10-09,business outlook,http://www.loc.gov/resource/sn83025020/1907-10-09/ed-1/?sp=1,"writes here to ascertain the outlook for a big department store at this place, and other Inquiries are coming from many sources regarding the fu ture of Vinita and business outlook.",yes,general_business,unclear,na,na,vague,hedged,unclear,na
78,1907 Panic,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1908-05-02,return of prosperity,http://www.loc.gov/resource/sn83030214/1908-05-02/ed-1/?sp=3,"On all sides we find expressions of favorable sentiments to the effect that further legislation against rail reads and large corporations shall cease, that the business interests of the country shall be given a rest and that the departments of justice may be allowed to proceed with thelr work in a quiet manner.",yes,general_business,improve,na,na,vague,hedged,editorial,na
79,1907 Panic,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1908-05-02,return of prosperity,http://www.loc.gov/resource/sn83030214/1908-05-02/ed-1/?sp=3,"On all sides we find expressions of favorable sentiments to the effect that further legislation against rail reads and large corporations shall cease, that the husiness interests of the country shall be given a rest and that the departments of justice may be allowed to proceed with thelr work in a quiet manner.",yes,general_business,improve,na,na,vague,hedged,editorial,na
80,1907 Panic,crisis,"the san antonio light (san antonio, tex.) 1907-1909",texas,1908-06-07,return of prosperity,http://www.loc.gov/resource/sn86090330/1908-06-07/ed-1/?sp=11,"On all sides we find expressions of favorable sentiments to the effect that further legislation against railroads and large corporations shall cease, that the business Interests of this country shall be given a rest and that the de partments of justice may be allowed to proceed with their work In a quiet manner, which, of course.",yes,general_business,improve,na,na,vague,hedged,editorial,na
81,1907 Panic,crisis,"watauga democrat (boone, watauga county, n.c.) 1888-current",north carolina,1908-04-30,return of prosperity,http://www.loc.gov/resource/sn82007642/1908-04-30/ed-1/?sp=1,"Come and see me at f,nc.e or yo\"" will lose a bnrg'.itri.",no,other,unclear,na,na,vague,unclear,unclear,na
82,1907 Panic,crisis,"the prescott daily news (prescott, ark.) 1907-1941",arkansas,1908-05-12,return of prosperity,http://www.loc.gov/resource/sn90050307/1908-05-12/ed-1/?sp=3,"Wilkinson, a well known citizen, had died and left $6,000 to John Tarleton college This amount Is set aside In his will and will be allowed to go to the college.",no,other,unclear,na,na,vague,unclear,unclear,na
83,1907 Panic,crisis,"the prescott daily news (prescott, ark.) 1907-1941",arkansas,1908-05-12,return of prosperity,http://www.loc.gov/resource/sn90050307/1908-05-12/ed-1/?sp=3,It will be used by the college authori ties to build a girls' dormitory.,no,other,unclear,na,na,vague,assertive,unclear,na
84,1907 Panic,crisis,"the montgomery advertiser (montgomery, ala.) 1885-1982",alabama,1908-03-02,return of prosperity,http://www.loc.gov/resource/sn84020645/1908-03-02/ed-1/?sp=1,BEARS BOWK ON PUBLIC Large Number of Stations Will Be Closed.,no,general_business,unclear,na,na,vague,unclear,unclear,na
85,1907 Panic,crisis,"the montgomery advertiser (montgomery, ala.) 1885-1982",alabama,1908-03-02,return of prosperity,http://www.loc.gov/resource/sn84020645/1908-03-02/ed-1/?sp=1,Official* Who Were Heard la Wash ington Unite ia Oplelon That Return of Prosperity Will Be Sadden.,yes,general_business,improve,na,na,vague,assertive,quoted_official,na
86,1907 Panic,crisis,"the montgomery advertiser (montgomery, ala.) 1885-1982",alabama,1908-03-02,return of prosperity,http://www.loc.gov/resource/sn84020645/1908-03-02/ed-1/?sp=1,The operation of the law will mean the employment by railroad companies of several thousand additional opera tors and the closing of a large number of small stations on the fourth of March.,yes,employment,improve,na,down,vague,assertive,unclear,na
87,1907 Panic,crisis,"the montgomery advertiser (montgomery, ala.) 1885-1982",alabama,1908-03-02,return of prosperity,http://www.loc.gov/resource/sn84020645/1908-03-02/ed-1/?sp=1,"They practically uniformly express confidence that the return of prosperity will be almost as sudden as the com Tnm of adversity, an* In their argu ments as to the enforcement of the nine-hour law they pointed \""\""\u2018/pro*!",yes,general_business,improve,na,na,vague,hedged,quoted_expert,na
88,1907 Panic,crisis,"the caucasian (clinton, n.c.) 188?-1913",north carolina,1908-03-05,return of prosperity,http://www.loc.gov/resource/sn91068245/1908-03-05/ed-1/?sp=1,"They practically uniformly express confi dence that the return of prosperity will be almost as sudden as was the coming of adversity and in their ar guments as to the enforcement of the nine-hour law they pointed out to the commission that such a return of prosperity might seriously embarrass them in complying with the law, be cause it would render it difficult to command the services of competent operators in sufficient numbers to meet the needs of prosperous condi tions.",yes,general_business,improve,na,na,vague,hedged,quoted_expert,na
89,1907 Panic,crisis,"st. tammany farmer (covington, la.) 1874-current",louisiana,1908-03-07,return of prosperity,http://www.loc.gov/resource/sn82015387/1908-03-07/ed-1/?sp=1,"They practically uniformly ex press confidence that the return of prosperity will be almost as sudden as the coming adversity, and in their arguments as to the enforcement of the nine-hour law, they pointed out to the Commiasion that such a return of prosperity might embarrass them in complying with the law because, it would render it difficult %o command the services of competent operators in sufficient numbers to meet the needs of prosperous conditions.",yes,general_business,improve,na,na,vague,hedged,quoted_expert,na
90,1907 Panic,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1908-05-11,return of prosperity,http://www.loc.gov/resource/sn83030214/1908-05-11/ed-1/?sp=8,which probably means not until prices gen erallv shall be once more on the up grade.,yes,prices,improve,up,na,vague,hedged,unclear,na
91,1907 Panic,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1908-05-11,return of prosperity,http://www.loc.gov/resource/sn83030214/1908-05-11/ed-1/?sp=8,he two great uncertainties the favorable res olution of which will most powerfully eon tribute to the full restoration of confidence and the relatively speedy return of prosperity are the crops and the Presidential election.,yes,general_business,improve,na,na,vague,hedged,editorial,na
92,1907 Panic,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1908-05-11,return of prosperity,http://www.loc.gov/resource/sn83030214/1908-05-11/ed-1/?sp=8,"The Pres idential campaign is not yet under way, but the present outlook favors the nomination by the Republican party of a man whose selection would give general reassurance and of whose election little doubt is expressed in any well informed quarter.",yes,general_business,improve,na,na,vague,assertive,editorial,na
93,1907 Panic,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1908-05-11,return of prosperity,http://www.loc.gov/resource/sn83030214/1908-05-11/ed-1/?sp=8,he two great uncertainties the favorable res olution of which will most powerfully econ tribute to the full restoration of confidence and the relatively speedy return of prosperity are the crops and the Presidential election.,yes,general_business,improve,na,na,vague,hedged,editorial,na
94,1907 Panic,crisis,waterbury evening democrat (waterbury [connecticut]) 1903-1917,connecticut,1908-05-02,return of prosperity,http://www.loc.gov/resource/sn93053726/1908-05-02/ed-1/?sp=9,Our as sociation will welcome any helpful suggestion to Increase its efficiency.,no,other,unclear,na,na,vague,unclear,unclear,na
95,1907 Panic,crisis,waterbury evening democrat (waterbury [connecticut]) 1903-1917,connecticut,1908-05-02,return of prosperity,http://www.loc.gov/resource/sn93053726/1908-05-02/ed-1/?sp=9,"We are confident that if the business men of the United States join in the St Louis movement prosperity will be at full tide before the end of the year and that 1!K)9 will be the best business year our country has known.\"" Chairman Simmons said: \""We have formed a business organi sation having for its object the encour agement of a return of prosperity sooner than might otherwise occur without help.",yes,general_business,improve,na,na,12,assertive,quoted_expert,Chairman Simmons
96,1907 Panic,crisis,waterbury evening democrat (waterbury [connecticut]) 1903-1917,connecticut,1908-05-02,return of prosperity,http://www.loc.gov/resource/sn93053726/1908-05-02/ed-1/?sp=9,"We bcliov that present conditions are exceedingly favorable to this.\"" Will Issue 925,000,000 Bonds.",no,general_business,unclear,na,na,vague,assertive,editorial,na
97,1907 Panic,crisis,waterbury evening democrat (waterbury [connecticut]) 1903-1917,connecticut,1908-05-02,return of prosperity,http://www.loc.gov/resource/sn93053726/1908-05-02/ed-1/?sp=9,"The Public Serv ice Corporation of New Jersey will, ac cording to a report reaching Wall street, shortly Issue $25,000,000 5 per rent gold bonds.",yes,markets,no_change,na,na,6,assertive,quoted_expert,na
98,1907 Panic,crisis,"perth amboy evening news (perth amboy, n.j.) 1903-1959",new jersey,1908-05-02,return of prosperity,http://www.loc.gov/resource/sn85035720/1908-05-02/ed-2/?sp=2,Our as sociation will welcome any helpful suggestion to Increase its efficiency.,no,other,unclear,na,na,vague,unclear,unclear,na
99,1907 Panic,crisis,"perth amboy evening news (perth amboy, n.j.) 1903-1959",new jersey,1908-05-02,return of prosperity,http://www.loc.gov/resource/sn85035720/1908-05-02/ed-2/?sp=2,"Coule movement prosperity will be at full tide before the end of the yeai and that 1009 will be the best business year our country has known.\"" Chairman Simmons said: \""We have formed a business organi sation having for its object the encour agement of a return of prosperity lopner than might otherwise occui without help.",yes,general_business,improve,na,na,12,assertive,quoted_expert,Chairman Simmons
100,1907 Panic,crisis,"edgefield advertiser (edgefield, s.c.) 1836-current",south carolina,1908-03-04,return of prosperity,http://www.loc.gov/resource/sn84026897/1908-03-04/ed-1/?sp=1,They practically uniformly express confi dence that the return of prosperity' will be almost as sudden as was the coming of adversity and in their ar guments as to the enforcement of the nine-hour law they pointed out to the commission that such a.,yes,general_business,improve,na,na,vague,hedged,quoted_expert,na
101,1907 Panic,crisis,"ottumwa tri-weekly courier (ottumwa, iowa) 1903-1916",iowa,1907-11-26,return of prosperity,http://www.loc.gov/resource/sn86061215/1907-11-26/ed-1/?sp=2,WATCH EVERY ISSUE OF THE COURIER FOR Will Pay Railroad Fare as Per the Following Rules WHEN PURCHASING YOUR TICKET GET A RECEIPT FOR SAME FROM THE TICKET AGENT AND PRESENT SAME TO THu.,no,other,unclear,na,na,vague,unclear,unclear,na
102,1907 Panic,crisis,the san francisco call (san francisco [calif.]) 1895-1913,california,1908-06-18,return of prosperity,http://www.loc.gov/resource/sn85066387/1908-06-18/ed-1/?sp=11,"The man who bets on the country and its;- future -greatness is- one \""who will ulti mately win.",yes,general_business,improve,na,na,vague,assertive,editorial,na
103,1907 Panic,crisis,"the oasis (arizola, ariz.) 1893-1920",arizona,1908-05-30,return of prosperity,http://www.loc.gov/resource/sn85032933/1908-05-30/ed-1/?sp=5,"The Board, is in receipt of a letter from the Secretary of the Califor nia Promotion Committee stating that the petition lately presented to Secretary Metealf has made a great impression upon him, and it is likely that good results will follow.",yes,general_business,improve,na,na,vague,hedged,quoted_official,na
104,1907 Panic,crisis,"the wahpeton times (wahpeton, richland county, dakota [n.d.]) 1879-1919",north dakota,1908-03-05,return of prosperity,http://www.loc.gov/resource/sn84024779/1908-03-05/ed-1/?sp=6,The operation of the law will mean the employment by rail road companies of several thousand additional operators and the closing of a large number of small stations on the principal systems.,yes,employment,improve,na,down,vague,assertive,unclear,na
105,1907 Panic,crisis,"the idaho scimitar (boise, idaho) 1907-1908",idaho,1907-11-30,return of prosperity,http://www.loc.gov/resource/sn88056114/1907-11-30/ed-1/?sp=7,"For example, Senator Smoot, now fully accredited, pleads for a currency as elastic as the matrimonial tendencies of his State\u2014something that will adjust itself to the demands of the hour and the day\u2014and Senator Guggenheim, of the smelt ing trust that manufactures the white metal, believes the government should purchase silver liberally and coin it into dollars.",no,other,unclear,na,na,vague,unclear,quoted_official,"Senator Smoot, Senator Guggenheim"
106,1907 Panic,crisis,"the idaho scimitar (boise, idaho) 1907-1908",idaho,1907-11-30,return of prosperity,http://www.loc.gov/resource/sn88056114/1907-11-30/ed-1/?sp=7,"Meanwhile such distinguished advisers as President Roosevelt and Secretary Cor tclyou protest that if the people will cease hoarding their money and will pour it into the stream of daily transactions, the stringency will disappear and panic will flee before the return of prosperity.",yes,general_business,improve,na,na,vague,hedged,quoted_official,President Roosevelt
107,1907 Panic,crisis,"audubon county journal (exira, iowa) 1884-1993",iowa,1908-02-06,return of prosperity,http://www.loc.gov/resource/sn87057934/1908-02-06/ed-1/?sp=1,"LAND LOTTERY 150,000 Acres of Irrigated Land Will Be Opened To The Public By Lottery in Wyoming June I The opening of 150,000 acres of ir rigable land in Eden Valley, Wyo ming June 1st 1908, is expected to draw farmers from all sections of the country.",yes,general_business,improve,na,na,6,hedged,unclear,na
108,1920 Depression,crisis,"roanoke rapids herald (roanoke rapids, n.c.) 1914-192?",north carolina,1920-12-24,business depression,http://www.loc.gov/resource/sn91068748/1920-12-24/ed-1/?sp=4,j How on earth would it have been possible for the people of North Carolina to indicate more clearly that they believe in going ahead?,no,general_business,unclear,na,na,vague,unclear,unclear,na
